Filename,alert_type,Abs_XFit_Intercept,Abs_XFit_Slope,Frame_Number,Id,label,TiltAngle,Class,FrontDetected,SideDetected,RearDetected,InTraffic,InTheSameLane,Rotation,AbsAngle,AngleToCloserSide,AngleFromTop,AngleFromHorizon,Distance,DistanceY,DistanceX,VectorToSide,BoxBottom,BoxTop,BoxArea,AreaRatio8Frames,AreaRatio4Frames,MedianDistance,MedianDistanceX,MedianDistanceY,Abs_MedianAngle,MedianVelocity,MedianAngularVelocity,AnglesSTD,DistancesSTD,BoxAreaSTD,VelocitySTD,DistanceXInCollision,PredictedX,MaxMinDist8Frames,MaxMinBoxArea8Frames,MaxMinAngle8Frames,DistanceOverArea,ClosestVector,TimeToCollision,TimeToCollisionFullSeries,TimeToScreenBottom,TimeToCollisionBoxArea,TimeToCollisionBoxAreaFullSeries,DistancesFit.Intercept,DistancesFit.Slope,YFit.Intercept,YFit.Slope,Abs_XFit_Intercept,Abs_XFit_Slope,,Abs_AnglesFit_Intercept,Abs_AnglesFit_Slope,Abs_AnglesToCloserSideFit_Intercept,Abs_AnglesToCloserSideFit_Slope,Abs_AnglesToFurtherSideFit_Intercept,Abs_AnglesToFurtherSideFit_Slope,Abs_AngularVelocityFit_Intercept,Abs_AngularVelocityFit_Slope,BoxAreasFit.Intercept,BoxAreasFit.Slope,BoxBottomFit.Intercept,BoxBottomFit.Slope,BoxWidthsFit.Intercept,BoxWidthsFit.Slope,BoxHeightsFit.Intercept,BoxHeightsFit.Slope,RotationsFit.Intercept,RotationsFit.Slope,VelocityFit.Intercept,VelocityFit.Slope,DistancesSlopeOverSTD,AngleSlopeOverSTD,BoxAreaSlopeOverSTD,XFitRadius,BoxRight,BoxLeft,DistanceFromClosestCornerPower,DistanceFromClosestCorner,BoxCenterMovementInX,BoxCenterMovementInY,BoxCenterNormalizedMovementInX,PhysicalRotation
Front_Alert_False_Traffic_28.mp4,Front_Collision,3.235,-0.267,475,2033,0,0,0,0,0,0,0,0,2.994,8.512,-2.846,1.459,0.599,11.423,11.298,1.691,0.567,54.17,0,1.022,1.143,1.044,15.844,2.299,15.676,8.471,-0.487,-0.016,0.174,38.796,0.072,1.711,3.752,1.096,121.097,0.217,0.543,11.177,-1.124,-1.934,4.226,0,-7.978,-3.987,22.199,-1.816,21.975,-1.8,3.235,-0.267,2.067,8.357,0.033,2.684,0.013,13.679,0.08,0.043,-0.008,0.832,0.031,0.532,0.001,0.05,0,0.091,0.002,1.511,0.22,1.739,-0.636,10.291,0.003,0.003,10.538,49.165,43.966,406005312,1933.182,0.003,0.004,0.067,3.141
Front_Alert_False_Traffic_01.mp4,Front_Collision,1.085,-0.036,2846,1234,0,0,0,0,0,0,0,1,3.007,7.928,-1.829,1.459,0.71,6.907,6.841,0.953,-0.22,55.357,0,1.882,1.009,1.025,7.429,0.958,7.368,7.317,-0.036,0.186,0.291,5.697,0.021,1.333,0.542,0.795,13.836,0.071,0.951,3.67,0.732,44.844,34.315,0,-7.999,-3.992,8.099,-0.191,8.043,-0.193,1.085,-0.036,0.229,6.918,0.114,1.769,0.016,15.404,0.152,0.229,-0.012,1.815,0.003,0.544,0.001,0.077,0.001,0.135,0,3.004,0.002,1.166,-0.343,0.089,0.043,0,1.179,57.807,49.208,482571200,2421.582,0.003,0.016,-0.002,3.138
Front_Collision_35.mp4,Front_Collision,1.533,-0.053,41,256,1,0,0,0,0,1,0,1,3.142,8.823,0.418,1.459,0.666,7.929,7.835,1.216,-0.058,54.834,0,1.112,1.225,1.06,8.642,1.347,8.538,9.08,-0.317,0.02,0.201,0.794,0.112,0.163,0.023,1.107,2.695,0.336,0.653,7.13,1.158,28.328,25.703,0,-7.965,-3.982,9.644,-0.286,9.523,-0.282,1.533,-0.053,0.335,9.348,-0.076,2.037,-0.411,16.177,0.232,0.077,-0.028,0.823,0.048,0.533,0.001,0.067,0.003,0.091,0.003,3.142,0,-0.15,-0.048,0.278,0.019,0.007,2.354,50.722,42.356,365984192,1794.249,-0.008,0.005,0.094,2.988
Front_Alert_False_85.mp4,Front_Collision,3.602,-0.314,1416,1229,0,0,0,0,1,0,0,1,1.571,7.821,10.774,1.459,0.689,10.039,9.946,1.366,-1.877,55.078,0,1.445,1.074,1.054,10.342,2.504,9.978,14.011,0.018,1.882,3.922,0.142,0.057,0.031,26.443,1.091,0.432,0.171,12.102,6.949,-0.511,95.73,193.067,0,-7.986,-3.984,10.525,-0.052,9.919,0.017,3.602,-0.314,0.297,20.024,-1.718,3.055,-1.913,33.884,-1.29,2.009,-0.036,1.231,0.028,0.543,0.001,0.157,0.001,0.111,0.001,1.571,0,0.054,-0.01,0.008,9.109,0.002,13.073,54.808,38.251,295247936,1463.307,-0.125,0.006,0,1.707
Front_Alert_False_Lane_Splitting_34.mp4,Front_Collision,3.36,-0.181,574,2916,0,0,0,0,0,0,0,0,2.811,18.821,-12.013,1.46,0.497,7.161,6.779,2.31,1.491,47.15,0,1.786,1.342,1.084,8.228,2.727,7.762,19.293,-0.441,0.125,0.35,21.423,0.26,0.268,3.066,1.915,65.901,0.779,1.076,4.009,-0.82,35.578,12.596,0,-7.945,-3.976,9.912,-0.481,9.323,-0.446,3.36,-0.181,0.627,19.8,-0.145,14.922,-0.488,24.378,0.164,0.008,0.034,1.177,0.108,0.416,0.002,0.062,0.004,0.109,0.005,2.79,0.003,-0.118,-0.092,0.712,0.064,0.035,11.319,51.155,42.932,514814464,1843.42,-0.02,-0.009,0.075,3.139
Front_Alert_False_Slow_30.mp4,Front_Collision,4.121,-0.549,41,768,0,0,0,0,0,0,0,0,2.949,9.414,-2.262,1.46,0.36,8.547,8.432,1.398,0.337,52.177,0,1.229,1.194,1.061,14.417,2.198,14.249,9.011,-2.227,-0.05,1.04,50.959,0.115,5.244,8.247,0.275,159.976,0.329,3.095,6.953,-1.061,22.509,-1.142,0,-7.976,-3.971,29.444,-4.293,29.156,-4.259,4.121,-0.549,4.808,7.384,0.465,1.551,0.258,13.185,0.602,0.382,-0.124,0.983,0.04,0.502,0.001,0.055,0.002,0.099,0.002,2.579,0.074,2.485,-1.346,57.867,0.643,0.005,17.286,50.22,43.272,428238592,1872.684,0.035,0.002,0.077,3.113
Front_Alert_False_Lane_Splitting_05.mp4,Front_Collision,0.937,-0.036,216,1786,0,0,0,0,0,1,0,1,3.142,9.488,2.721,1.46,0.147,3.898,3.845,0.643,-0.185,49.19,0,5.09,1.153,1.063,5.157,0.811,5.093,8.855,-0.153,-0.128,0.349,1.256,0.383,0.074,0.578,0.649,2.958,1.187,1.06,0.766,0.457,42.138,13.525,0,-7.976,-3.981,6.159,-0.286,6.087,-0.284,0.937,-0.036,0.32,8.333,0.149,1.849,0.13,18.024,0.388,0.053,0.022,4.026,0.16,0.444,0.002,0.112,0.003,0.201,0.004,3.142,0,-0.042,-0.032,0.193,0.068,0.079,0.878,53.437,40.411,421605536,1633.332,0.01,0.001,0.015,2.976
Front_Alert_False_Lane_Splitting_06.mp4,Front_Collision,1.621,-0.036,46,1936,0,0,1,0,0,1,1,1,3.142,12.97,1.007,1.461,0.479,5.88,5.73,1.32,-0.103,53.023,0,10.095,1.103,1.078,6.395,1.496,6.218,13.427,-0.067,-0.218,0.228,0.348,0.564,0.019,3.741,1.335,0.978,1.898,0.77,0.582,1.216,149.891,49.94,0,-7.976,-3.967,6.806,-0.117,6.607,-0.111,1.621,-0.036,0.147,13.783,-0.102,1.768,-0.31,24.718,0.103,0.537,-0.091,8.145,0.237,0.45,0,0.133,0.002,0.285,0.004,3.142,0,-0.053,-0.004,0.039,0.035,0.189,2.628,54.297,39.152,338291104,1533.129,-0.008,-0.029,0.004,2.915
Front_Alert_False_Traffic_01.mp4,Front_Collision,1.132,-0.064,625,959,0,0,0,0,0,0,0,1,3.008,7.697,3.241,1.461,0.698,6.13,6.075,0.821,-0.347,55.09,0,1.24,1.259,1.039,7.315,0.908,7.256,7.372,-0.574,-0.126,0.481,23.292,0.144,0.522,0.198,0.62,71.475,0.405,1.689,4.943,0.475,14.588,7.751,0,-7.957,-3.987,9.405,-0.597,9.323,-0.591,1.132,-0.064,0.655,7.139,0.066,0.888,0.513,14.832,0.451,0.407,-0.08,0.904,0.066,0.543,0.001,0.072,0.004,0.096,0.003,3.027,-0.003,0.155,-0.208,1.094,0.015,0.012,1.286,51.434,41.744,351459776,1742.782,-0.005,0.002,0.098,3.141
Front_Alert_False_66.mp4,Front_Collision,4.138,-0.237,120,824,0,0,0,0,1,0,0,1,1.571,13.187,5.556,1.461,1.233,9.053,8.815,2.065,-0.876,72.833,0,3.647,1.268,1.102,9.598,3.307,9.082,20.557,-0.191,1.219,3.507,0.326,0.396,0.138,6.257,2.239,0.949,1.156,11.388,2.482,1.189,43.805,132.173,0,-7.957,-3.95,9.844,-0.07,9.062,0.006,4.138,-0.237,0.231,25.143,-1.31,11.792,-2.057,35.957,-0.612,1.215,0.001,2.154,0.155,0.465,0.002,0.157,0.005,0.148,0.005,0.903,0.104,-0.374,0.052,0.014,5.575,0.07,17.177,59.018,49.999,184498672,2499.936,-0.142,-0.01,0.02,1.801
Front_Alert_False_Junction_65.mp4,Front_Collision,1.104,-0.045,106,666,0,0,2,0,0,1,0,1,3.142,7.067,-13.425,1.462,1.168,6.66,6.61,0.819,-1.546,67.212,0,6.416,1.27,1.309,7.378,0.946,7.317,7.414,-0.188,-0.224,0.359,0.484,0.786,0.013,0.211,0.743,1.452,2.265,1.163,1.038,-0.727,19.773,33.307,0,-7.951,-3.878,8.061,-0.195,7.982,-0.19,1.104,-0.045,0.235,7.932,-0.148,7.934,0.505,23.061,0.093,0.224,0,3.719,0.223,0.647,0,0.114,0.001,0.193,0.005,3.142,0,-0.188,0,0.114,0.071,0.143,1.222,61.197,47.059,238077184,2214.648,-0.008,-0.044,-0.027,3.018
Front_Alert_False_Traffic_15.mp4,Front_Collision,3.867,-0.24,39,1517,0,0,0,0,0,0,0,0,2.803,19.413,-11.369,1.462,0.763,7.194,6.785,2.391,1.418,55.836,0,2.052,1.553,1.14,8.916,3.028,8.386,19.639,-0.411,0.116,0.526,1.529,0.374,0.253,1.39,1.95,3.77,1.043,1.331,3.506,-0.973,21.943,10.261,0,-7.905,-3.958,11.031,-0.604,10.331,-0.556,3.867,-0.24,0.796,20.376,-0.211,15.303,-0.677,25.098,0.209,0.077,-0.055,1.017,0.163,0.504,0.002,0.054,0.005,0.103,0.007,2.789,0.003,-0.146,-0.076,0.9,0.112,0.074,15.01,50.667,42.466,351738144,1803.541,-0.024,-0.029,0.114,3.142
Front_Alert_False_138.mp4,Front_Collision,1.7,-0.036,192,622,0,0.024,0,0,1,1,0,1,2.933,10.304,2.24,1.462,0.768,7.754,7.629,1.387,-0.303,55.922,0,1.778,1.025,1.01,8.004,1.575,7.848,11.339,-0.071,0.176,0.427,0.169,0.026,0.038,1.623,1.415,0.529,0.08,1.16,4.361,1.084,93.159,113.436,0,-7.996,-3.997,8.242,-0.068,8.07,-0.063,1.7,-0.036,0.099,11.937,-0.171,0.027,0.231,22.937,-0.105,0.326,-0.043,1.71,0.011,0.542,0.001,0.109,0,0.131,0,2.889,0.006,-0.047,-0.007,0.014,0.079,0,2.892,52.153,40.949,325780160,1676.995,-0.013,0.009,0.005,3.113
Front_Alert_False_Traffic_01.mp4,Front_Collision,1.41,-0.13,624,959,0,0,0,0,0,0,0,1,3.013,7.639,3.132,1.462,0.707,6.231,6.176,0.828,-0.34,55.133,0,1.249,1.299,1.087,7.721,0.957,7.662,7.372,-0.403,-0.217,0.478,31.587,0.15,0.582,1.412,0.373,76.725,0.405,1.689,4.988,0.488,21.771,0.191,0,-7.953,-3.975,13.482,-1.646,13.4,-1.64,1.41,-0.13,1.77,7.576,-0.059,0.22,-0.614,14.632,0.437,0.497,-0.08,0.826,0.066,0.542,0.001,0.067,0.004,0.092,0.003,2.825,0.055,0.365,-0.22,6.581,0.012,0.012,2.006,51.384,41.852,352604416,1751.797,-0.009,0.001,0.115,3.137
Front_Alert_False_Lane_Splitting_13.mp4,Front_Collision,0.967,-0.047,492,2205,0,0.055,0,0,0,1,0,1,3.142,7.649,4.933,1.462,0.519,4.972,4.928,0.662,-0.428,47.065,0,2.078,1.141,1.073,5.876,0.802,5.821,7.898,-0.296,0.16,0.236,0.654,0.14,0.043,0.48,0.589,1.91,0.403,0.689,2.393,0.234,30.632,16.944,0,-7.977,-3.979,6.835,-0.274,6.765,-0.27,0.967,-0.047,0.317,8.233,-0.096,2.424,0.383,18.356,0.173,0.268,-0.031,1.629,0.063,0.457,0.001,0.114,0.003,0.128,0.002,2.999,0.016,-0.286,-0.003,0.219,0.027,0.012,0.938,53.787,40.432,458074720,1635.056,-0.01,-0.008,0.031,3.008
Front_Alert_False_Traffic_38.mp4,Front_Collision,3.914,-0.574,446,3098,0,0,0,0,0,0,0,0,3.019,7.088,-2.212,1.463,0.555,13.269,13.167,1.637,0.512,53.576,0,1.05,1.061,1.044,16.173,1.904,16.076,6.497,0.489,-0.209,0.583,38.461,0.035,5.893,2.599,0.681,117.819,0.103,1.612,12.631,-1.125,11.34,-1.801,0,-7.99,-3.986,37.147,-5.993,36.955,-5.966,3.914,-0.574,6.54,5.779,0.205,0.978,0.193,10.512,0.21,0.203,0.002,0.92,0.016,0.529,0.001,0.045,0,0.096,0.001,2.295,0,5.018,-1.294,110.008,0.116,0.001,15.647,48.992,44.515,427066656,1981.783,0.018,0.008,0.033,3.14
Front_Alert_False_146.mp4,Front_Collision,2.411,-0.168,114,731,0,0,0,0,0,0,1,1,3.007,7.091,-0.267,1.463,0.533,8.783,8.716,1.084,-0.041,53.418,0,1.566,1.06,1.149,10.313,1.822,10.121,9.446,-0.121,-0.442,1.912,23.013,0.086,0.037,1.585,1.065,72.513,0.261,5.53,5.609,1.043,4.909,190.562,0,-7.992,-3.951,10.498,-0.053,10.134,-0.004,2.411,-0.168,0.172,12.162,-0.776,6.794,-0.986,17.384,-0.583,0.024,0.119,1.271,0.017,0.523,0.001,0.056,0.001,0.113,0.001,2.917,0.015,-0.155,0.01,0.009,1.741,0.001,5.843,56.643,49.88,539866560,2488.254,-0.062,0.006,-0.035,3.131
Front_Alert_False_41.mp4,Front_Collision,0.94,-0.042,269,368,0,0,0,0,0,1,0,1,3.142,8.856,9.267,1.463,0.895,4.204,4.154,0.647,-0.677,57.792,0,4.719,1.031,1.028,4.436,0.792,4.35,10.708,-0.015,0.478,1.133,0.19,0.111,0.026,15.186,0.603,0.629,0.355,3.533,0.891,-0.03,383.288,130.716,0,-7.995,-3.991,4.551,-0.033,4.44,-0.026,0.94,-0.042,0.068,12.429,-0.492,4.929,0.587,27.834,-0.344,0.487,-0.003,4.41,0.041,0.576,0,0.146,0.001,0.21,0.001,3.142,0,0.018,-0.009,0.004,0.754,0.005,0.885,54.092,38.883,269349536,1512.066,-0.034,0,0.001,2.987
Front_Alert_False_Slow_24.mp4,Front_Collision,3.099,-0.208,259,709,0,0,0,0,0,0,1,1,2.69,22.219,11.168,1.463,1.277,3.849,3.564,1.456,-0.746,77.946,0,5.425,1.164,1.127,4.223,2.371,3.615,33.234,-0.053,-0.215,4.949,0.477,0.424,0.051,1.445,1.434,1.396,1.198,14.781,0.71,0.71,21.832,21.79,0,-7.973,-3.962,4.785,-0.161,3.878,-0.075,3.099,-0.208,0.283,40.185,-1.986,24.299,-3.856,50.519,-0.653,1.344,-0.323,3.852,0.175,0.741,0.004,0.115,0.004,0.197,0.004,3.142,0,0.011,-0.018,0.075,11.78,0.087,9.649,52.962,37.532,68513224,1408.687,-0.129,0.037,0.007,3.078
Front_Alert_False_Traffic_21.mp4,Front_Collision,7.74,-1.348,414,1716,0,0,2,0,1,1,0,0,3.037,39.407,16.109,1.463,1.221,4.807,3.715,3.052,1.334,71.145,0,17.907,1.511,1.452,4.837,3.023,3.816,34.592,-4.612,1.367,3.098,33.947,3.126,0,10.609,3.041,79.059,9.364,9.787,0.268,-1.718,-2.129,-3.451,0,-7.822,-3.805,20.978,-4.612,19.331,-4.433,7.74,-1.348,5.781,29.808,1.367,13.591,0.557,42.409,1.526,1.367,0,5.835,1.26,0.569,0.002,0.16,0.011,0.255,0.018,1.841,0.201,-4.612,0,49.531,5.904,4.755,61.725,37.015,54.301,107992632,1297.129,0.124,-0.118,-0.021,2.559
Front_Alert_False_Traffic_50.mp4,Front_Collision,1.779,-0.05,247,24,0,0,0,0,0,0,0,0,2.707,25.327,-9.346,1.464,0.596,3.237,2.926,1.385,0.526,53.937,0,5.005,1.514,1.252,4.046,1.604,3.714,23.478,-0.152,-0.434,1.026,29.73,0.826,0.032,1.07,1.379,90.54,2.197,3.09,0.647,-0.859,14.186,17.488,0,-7.891,-3.92,4.69,-0.184,4.34,-0.179,1.779,-0.05,0.229,21.958,0.434,11.74,-0.282,31.022,0.879,0.441,-0.002,1.978,0.363,0.445,0.003,0.123,0.007,0.147,0.009,2.759,-0.008,-0.108,-0.013,0.103,0.568,0.351,3.169,55.863,37.61,300141216,1414.759,0.031,-0.018,0.046,3.134
Front_Alert_False_134.mp4,Front_Collision,0.936,-0.039,114,559,0,0,0,0,0,1,0,1,3.142,7.458,2.964,1.464,0.375,4.977,4.935,0.646,-0.257,47.971,0,3.305,1.017,1.01,5.72,0.798,5.664,7.757,0.017,-0.167,0.263,0.837,0.039,0.182,0.152,0.621,2.301,0.143,0.841,1.506,0.389,27.675,13.128,0,-7.997,-3.998,6.856,-0.325,6.792,-0.322,0.936,-0.039,0.361,7.675,0.023,1.804,0.105,16.974,0.114,0.166,0.001,3.176,0.015,0.457,0.002,0.101,0.001,0.178,0,3.078,-0.001,0.263,-0.07,0.29,0.002,0.001,0.878,52.517,41.676,470175392,1737.134,-0.001,0.027,0.002,3.011
Front_Collision_Side_05.mp4,Front_Collision,2.004,-0.123,63,437,1,0,0,0,1,0,0,1,1.571,22.291,45.198,1.464,1.217,3.554,3.289,1.348,-2.522,70.538,0,17.173,1.171,1.179,3.505,1.574,3.093,26.955,-0.015,2.385,5.249,0.052,1.495,0.014,16.299,1.021,0.152,4.344,15.365,0.207,-1.174,-116.247,228.601,0,-7.973,-3.945,3.558,-0.015,2.89,0.058,2.004,-0.123,0.065,34.82,-2.247,29.246,2.368,62.864,-0.47,1.509,0.25,11.435,0.519,0.691,-0.003,0.435,0.01,0.34,0.007,1.571,0,-0.032,0.005,0.001,14.78,0.783,4.032,71.114,20.351,35947904,414.237,-0.13,-0.106,0.002,1.96
Front_Alert_False_Traffic_68.mp4,Front_Collision,2.649,-0.081,105,1081,0,0,1,0,0,0,0,0,2.692,27.197,-10.358,1.465,1.045,5.038,4.481,2.303,0.906,61.218,0,10.683,2.093,1.181,5.9,2.366,5.416,23.605,-0.277,-0.548,1.471,1.559,2.624,0.067,0.584,2.003,5.255,7.159,4.423,0.472,-1.397,25.565,12.557,0,-7.683,-3.923,7.11,-0.346,6.587,-0.334,2.649,-0.081,0.415,21.655,0.557,10.912,-0.154,31.618,0.97,0.668,-0.034,3.031,1.164,0.53,0.003,0.116,0.007,0.189,0.022,2.749,-0.005,-0.182,-0.027,0.403,0.934,3.693,7.022,54.427,38.256,220116624,1463.669,0.038,-0.139,0.046,3.116
Front_Collision_Side_15.mp4,Front_Collision,3.049,-0.068,48,497,1,0,0,0,1,0,0,1,1.571,54.527,2.169,1.465,1.254,3.261,1.892,2.655,-0.123,73.916,0,12.931,1.496,1.248,3.506,2.812,2.094,53.33,-0.122,0.173,1.509,0.274,2.135,0.024,0.095,2.507,0.767,6.187,4.351,0.252,2.532,46.394,24.276,0,-7.907,-3.924,3.933,-0.122,2.451,-0.102,3.049,-0.068,0.17,51.308,0.578,18.602,-2.437,65.441,0.804,1.012,-0.24,5.834,0.916,0.615,0.013,0.407,0.011,0.244,0.016,1.571,0,-0.095,-0.008,0.042,0.962,2.431,9.302,67.274,23.915,38910760,571.987,-0.058,0.09,0.009,2.522
Front_Alert_False_Traffic_01.mp4,Front_Collision,1.288,-0.093,623,959,0,0,0,0,0,0,0,1,3.022,7.373,3.083,1.466,0.716,6.41,6.357,0.823,-0.345,55.056,0,1.219,1.283,1.134,8.61,0.963,8.558,7.298,-0.147,-0.217,0.728,31.359,0.137,0.387,0.416,0.544,76.547,0.375,2.785,5.258,0.478,18.339,3.967,0,-7.95,-3.96,12.169,-1.017,12.093,-1.01,1.288,-0.093,1.103,7.374,-0.022,0.483,-0.597,14.113,0.484,0.464,-0.071,0.75,0.063,0.541,0.001,0.061,0.004,0.088,0.003,3.033,0.002,0.432,-0.165,2.524,0.002,0.011,1.667,51.365,42.098,357993472,1772.455,-0.003,-0.002,0.116,3.133
Front_Collision_Side_17.mp4,Front_Collision,2.538,-0.046,53,506,1,0,0,0,1,0,0,1,1.571,43.283,12.363,1.466,1.198,3.214,2.34,2.203,-0.688,68.449,0,10.495,1.144,1.115,3.434,2.378,2.477,43.75,-0.094,0.066,0.25,0.134,0.744,0.042,0.378,2.172,0.428,2.285,0.784,0.306,1.515,47.187,53.452,0,-7.979,-3.964,3.641,-0.059,2.609,-0.038,2.538,-0.046,0.084,44.057,-0.088,1.4,1.426,63.05,0.213,0.113,-0.051,7.828,0.283,0.615,0.001,0.431,0.009,0.28,0.005,1.571,0,-0.166,0.021,0.011,0.024,0.246,6.445,75.079,33.047,108715872,1092.18,-0.013,-0.032,0.004,2.326
Front_Alert_False_Junction_78.mp4,Front_Collision,6.058,-0.568,28,1286,0,0,0,1,1,0,0,1,0.637,7.069,19.748,1.466,0.622,5.827,5.783,0.717,-1.969,54.058,0,8.385,1.323,1.253,7.28,4.072,6.185,35.181,-0.291,1.061,11.783,0.706,1.131,0.11,0.051,1.518,2.093,3.157,28.429,0.695,-1.252,10.763,24.063,0,-7.934,-3.926,8.172,-0.255,6.272,-0.025,6.058,-0.568,0.593,50.474,-4.369,41.832,-6.325,54.331,-2.334,1.339,-0.079,4.158,0.465,0.476,0.007,0.163,0.009,0.21,0.009,0.719,-0.002,-0.239,-0.015,0.193,46.061,0.603,37.026,59.302,34.324,248663152,1178.36,-0.44,0.041,-0.002,0.76
Front_Collision_Side_18.mp4,Front_Collision,2.296,-0.124,93,510,1,0,0,0,1,0,0,1,1.571,29.086,31.47,1.466,1.244,3.141,2.745,1.527,-1.64,72.394,0,12.986,1.337,1.131,3.541,1.862,3.011,31.727,-0.166,0.025,1.83,0.363,1.721,0.01,1.143,1.305,1.089,5.284,5.342,0.242,-0.113,27.779,18.269,0,-7.944,-3.961,4.085,-0.156,3.375,-0.104,2.296,-0.124,0.228,34.437,-0.774,8.86,3.438,56.648,0.47,0.555,-0.166,7.849,0.746,0.589,0.003,0.384,0.019,0.283,0.012,1.571,0,-0.162,-0.001,0.072,1.75,1.709,5.285,70.708,20.753,32823768,430.779,-0.086,-0.049,0.008,2.078
Front_Alert_False_Lane_Splitting_14.mp4,Front_Collision,2.243,-0.059,206,2292,0,0,0,0,1,1,0,0,2.979,36.879,-14.638,1.467,1.329,3.094,2.475,1.857,0.782,86.39,0,11.47,1.268,1.101,3.608,2.038,3.019,33.666,-0.236,-0.308,1.775,12.849,1.273,0.116,2.35,1.775,31.033,3.711,5.573,0.27,-1.075,-1.819,15.742,0,-7.957,-3.97,4.232,-0.178,3.636,-0.176,2.243,-0.059,0.235,30.968,0.771,18.088,-0.457,41.733,1.209,0.186,-0.141,7.668,0.555,0.488,0.004,0.162,0.013,0.279,0.009,2.973,0.002,-0.26,0.007,0.077,1.864,0.897,5.036,51.083,38.81,27900058,1506.23,0.059,-0.008,0.009,2.66
Front_Alert_False_Junction_102.mp4,Front_Collision,3.189,-0.16,8,2056,0,0,0,1,1,0,0,0,0.15,18.3,-9.159,1.467,0.841,7.112,6.752,2.233,1.132,56.583,0,1.961,1.522,1.195,8.156,2.628,7.721,18.766,-0.423,0.156,0.507,1.054,0.345,0,0.491,1.906,3.003,1.001,1.693,3.627,-1.101,22.949,14.759,0,-7.907,-3.945,9.638,-0.423,9.094,-0.392,3.189,-0.16,0.552,19.312,-0.156,13.358,-0.657,25.189,0.198,0.156,0,0.949,0.149,0.444,0.002,0.071,0.005,0.099,0.006,0.193,-0.007,-0.423,0,0.511,0.081,0.064,10.196,51.756,41.616,326475968,1732.112,-0.022,-0.026,0.113,0.47
Front_Alert_False_124.mp4,Front_Collision,2.004,-0.062,126,339,0,0,0,0,0,1,0,0,3.142,18.96,-0.737,1.467,1.233,5.093,4.816,1.655,0.066,71.088,0,3.513,1.204,1.073,5.279,1.786,4.974,19.526,-0.091,-0.327,0.433,0.533,0.306,0.057,6.32,1.506,1.438,0.837,1.173,1.45,-1.589,133.779,30.813,0,-7.97,-3.979,5.803,-0.15,5.461,-0.139,2.004,-0.062,0.201,20.089,-0.161,1.183,-0.047,35.272,-0.182,0.815,-0.139,2.567,0.128,0.71,-0.002,0.113,0,0.161,0.004,3.142,0,-0.055,-0.01,0.06,0.07,0.045,4.019,51.502,40.159,134808272,1612.818,-0.003,-0.069,0.027,2.811
Front_Collision_Truck_01.mp4,Front_Collision,1.534,-0.052,81,634,1,0,0,0,0,1,0,0,3.142,8.069,-0.423,1.467,0.6,7.755,7.678,1.089,0.057,46.667,0,1.543,1.346,1.27,9.822,1.353,9.728,8.062,-0.122,0.096,0.127,1.027,0.208,0.108,0.957,1.119,2.694,0.584,0.406,5.025,-1.031,11.127,19.906,0,-7.933,-3.921,11.23,-0.402,11.121,-0.398,1.534,-0.052,0.45,8.064,0,3.206,-0.167,12.055,0.34,0.156,-0.017,0.762,0.086,0.44,-0.002,0.047,0.004,0.089,0.004,2.926,0.022,-0.008,-0.033,0.425,0,0.021,2.357,51.384,43.141,529379712,1861.407,0.003,-0.046,0.119,3.001
Front_Collision_Traffic_07.mp4,Front_Collision,3.093,-0.037,106,615,0,0,0,0,1,1,0,0,2.9,41.974,23.248,1.467,1.306,3.967,2.949,2.653,1.566,81.171,0,6.088,1.392,1.115,4.474,2.965,3.353,41.411,-0.137,0.225,0.625,0.269,0.84,0.026,2.304,2.799,0.775,2.099,1.67,0.652,-1.087,21.498,46.178,0,-7.942,-3.967,4.783,-0.088,3.664,-0.089,3.093,-0.037,0.126,40.583,0.236,24.998,-0.17,51.132,0.41,0.176,0.014,3.464,0.338,0.528,-0.001,0.204,0.007,0.189,0.008,2.911,-0.001,-0.169,0.009,0.022,0.149,0.285,9.568,44.13,65.361,65954100,1860.262,0.048,-0.088,-0.048,2.651
Front_Alert_False_Traffic_01.mp4,Front_Collision,1.632,-0.188,2844,1234,0,0,0,0,0,0,0,1,3.015,7.144,-2.131,1.468,0.724,7.217,7.161,0.897,-0.268,55,0,1.818,1.007,1,7.543,0.972,7.49,7.17,-0.035,0.186,0.422,17.364,0.032,0.905,10.072,0.125,53.738,0.103,1.334,3.969,0.629,62.118,-0.04,0,-8,-4,13.463,-1.691,13.384,-1.684,1.632,-0.188,1.872,6.635,0.153,2.562,-0.189,15.366,0.133,0.155,0.009,1.823,-0.001,0.55,-0.001,0.079,0,0.135,0,3.01,0.001,-0.035,0,8.854,0.074,0,2.698,57.298,49.067,487534336,2407.806,0.011,-0.01,-0.001,3.14
